Visibility,Module,Package,Class,Method/Property name,Kind,Deprecated?,Scylla-only?,Counted to total sum,Priority,Status,Stub anchor,Github issue?,Implemented and waiting as PRs,Merged to master,Comment
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Select,allowFiltering(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Select,usingTimeout(CqlDuration),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Select,usingTimeout(BindMarker),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Select,bypassCache(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,SelectFrom,json(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,SelectFrom,distinct(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,all(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,countAll(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,column(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,column(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"add(Selector, Selector)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"subtract(Selector, Selector)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"multiply(Selector, Selector)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"divide(Selector, Selector)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"remainder(Selector, Selector)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,negate(Selector),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"field(Selector, CqlIdentifier)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"field(Selector, String)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"field(CqlIdentifier, CqlIdentifier)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"field(String, String)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"element(Selector, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"element(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"element(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"range(Selector, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"range(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"range(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,listOf(Iterable),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,listOf(Selector...),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,setOf(Iterable),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,setOf(Selector...),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,tupleOf(Iterable),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,tupleOf(Selector...),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,mapOf(Map),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"mapOf(Map, DataType, DataType)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"typeHint(Selector, DataType)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(CqlIdentifier, Iterable)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(CqlIdentifier, Selector...)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(String, Iterable)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(String, Selector...)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(CqlIdentifier, CqlIdentifier, Iterable)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(CqlIdentifier, CqlIdentifier, Selector...)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(String, String, Iterable)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"function(String, String, Selector...)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,writeTime(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,writeTime(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,ttl(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,ttl(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,"cast(Selector, DataType)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toDate(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toDate(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toTimestamp(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toTimestamp(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toUnixTimestamp(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,toUnixTimestamp(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,as(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,as(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.select,Selector,getAlias(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.term,Term,isIdempotent(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.truncate,Truncate,"(interface, no declared members)",type,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setColumn(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setColumn(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setField(CqlIdentifier, CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setField(String, String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setMapValue(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setMapValue(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setListValue(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"setListValue(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"increment(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"increment(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,increment(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,increment(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"decrement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"decrement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,decrement(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,decrement(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"append(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"append(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendListElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendListElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendSetElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendSetElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendMapEntry(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"appendMapEntry(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prepend(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prepend(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependListElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependListElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependSetElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependSetElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependMapEntry(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"prependMapEntry(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"remove(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"remove(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeListElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeListElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeSetElement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeSetElement(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeMapEntry(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,"removeMapEntry(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,Assignment,isIdempotent(),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,set(Assignment),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,set(Iterable),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,set(Assignment...),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setColumn(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setColumn(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setField(CqlIdentifier, CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setField(String, String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setMapValue(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setMapValue(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setListValue(CqlIdentifier, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"setListValue(String, Term, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"increment(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"increment(String, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,increment(CqlIdentifier),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,increment(String),method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"decrement(CqlIdentifier, Term)",method,0,0,1,T1,host-side,,,,,
public,query-builder,com.datastax.oss.driver.api.querybuilder.update,OngoingAssignment,"decrement(String, Term)",method,0,0,1,T1,host-side,,,,,
